Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,District,TBIP_Floor_Speeches,Standardized_Speech_Ideal_Point
P000597,Chellie Pingree,F,Democrat,1955,8,ME-01,-0.481532425,-1.538380623
P000604,Donald Payne Jr.,M,Democrat,1958,7,NJ-10,-0.393733352,-1.244047523
P000605,Scott Perry,M,Republican,1962,6,PA-10,0.297739178,1.0740100145339966
P000607,Mark Pocan,M,Democrat,1964,6,WI-02,-0.459471524,-1.464424729
P000608,Scott Peters,M,Democrat,1958,6,CA-50,-0.253075808,-0.772514284
P000609,Gary Palmer,M,Republican,1954,5,AL-06,0.16668440401554108,0.6346685886383057
P000610,Stacey Plaskett,F,Democrat,1966,5,VI-AL,-0.404775769,-1.281065464
P000613,Jimmy Panetta,M,Democrat,1969,4,CA-19,-0.001256942,0.07167051
P000614,Chris Pappas,M,Democrat,1980,3,NH-01,-0.087308638,-0.216804832
P000615,Greg Pence,M,Republican,1956,3,IN-06,0.2825486361980438,1.0230859518051147
P000616,Dean Phillips,M,Democrat,1969,3,MN-03,-0.078735083,-0.188063294
P000617,Ayanna Pressley,F,Democrat,1974,3,MA-07,-0.613017797,-1.979165673
P000618,Katie Porter,F,Democrat,1974,3,CA-47,-0.282140225,-0.869948328
P000619,Mary Peltola,F,Democrat,1973,2,AK-AL,-0.386586279,-1.220088005
P000620,Brittany Pettersen,F,Democrat,1981,1,CO-07,-0.265231758,-0.813265264
Q000023,Michael Quigley,M,Democrat,1958,8,IL-05,-0.357517511,-1.122639298
R000103,Matthew Rosendale,M,Republican,1960,2,MT-02,0.19806361198425293,0.7398626208305359
R000305,Deborah Ross,F,Democrat,1963,2,NC-02,-0.329544753,-1.028864861
R000575,Mike Rogers (Alabama),M,Republican,1958,11,AL-03,0.24896471202373505,0.9105008840560913
R000579,Pat Ryan (New York),M,Democrat,1982,2,NY-18,-0.119382262,-0.324326843
R000599,Raul Ruiz,M,Democrat,1972,6,CA-25,-0.159436315,-0.458602011
R000600,Amata Radewagen,F,Republican,1947,5,AS-AL,0.1991468071937561,0.7434938549995422
R000603,David Rouzer,M,Republican,1972,5,NC-07,0.25894030928611755,0.9439426064491272
R000606,Jamie Raskin,M,Democrat,1962,4,MD-08,-0.09977413,-0.258593529
R000609,John Rutherford (Florida),M,Republican,1952,4,FL-05,0.15112833678722382,0.5825191736221313
R000610,Guy Reschenthaler,M,Republican,1983,3,PA-14,0.3640427589416504,1.2962827682495117
R000612,John Rose (Tennessee),M,Republican,1965,3,TN-06,0.33629363775253296,1.2032580375671387
R000614,Chip Roy,M,Republican,1972,3,TX-21,0.3413512408733368,1.2202128171920776
R000617,Delia Ramirez,F,Democrat,1983,1,IL-03,-0.536853313,-1.723835707
S000168,María Elvira Salazar,F,Republican,1961,2,FL-27,0.029932195,0.1762273907661438
S000185,Robert C. Scott,M,Democrat,1947,16,VA-03,-0.254701883,-0.777965486
S000250,Pete Sessions,M,Republican,1955,13,TX-17,0.06780789,0.3031999468803406
S000344,Brad Sherman,M,Democrat,1954,14,CA-32,-0.050829377,-0.094513603
S000510,Adam Smith,M,Democrat,1965,14,WA-09,-0.177145451,-0.517969191
S000522,Chris Smith (New Jersey),M,Republican,1953,22,NJ-04,0.18506217002868652,0.6962772607803345
S000929,Victoria Spartz,F,Republican,1978,2,IN-05,0.12305848300457001,0.48841923475265503
S001135,Michelle Steel,F,Republican,1955,2,CA-45,0.11684823036193848,0.4676003158092499
S001145,Jan Schakowsky,F,Democrat,1944,13,IL-09,-0.302608848,-0.938566267
S001148,Michael K. Simpson,M,Republican,1950,13,ID-02,0.011235777288675308,0.11355047672986984
S001150,Adam Schiff,M,Democrat,1960,12,CA-30,-0.293559194,-0.908228695
S001156,Linda Sánchez,F,Democrat,1969,11,CA-38,-0.399898797,-1.264716148
S001159,Marilyn Strickland,F,Democrat,1962,2,WA-10,-0.303341717,-0.941023111
S001168,John Sarbanes,M,Democrat,1962,9,MD-03,-0.311294198,-0.9676826
S001172,Adrian Smith,M,Republican,1970,9,NE-03,0.22306866943836212,0.8236883282661438
S001176,Steve Scalise,M,Republican,1965,9,LA-01,0.2685713469982147,0.9762292504310608
S001183,David Schweikert,M,Republican,1962,7,AZ-01,0.000939506,0.07903377
S001185,Terri Sewell,F,Democrat,1965,7,AL-07,-0.306206822,-0.950627983
S001189,Austin Scott,M,Republican,1969,7,GA-08,0.28512969613075256,1.0317386388778687
S001190,Brad Schneider,M,Democrat,1961,5,IL-10,-0.133971244,-0.373234183
S001195,Jason Smith (Missouri representative),M,Republican,1980,6,MO-08,0.2354556918144226,0.8652139902114868
S001196,Elise Stefanik,F,Republican,1984,5,NY-21,0.35169491171836853,1.2548884153366089
S001199,Lloyd Smucker,M,Republican,1964,4,PA-11,0.07674367,0.3331558108329773
S001200,Darren Soto,M,Democrat,1978,4,FL-09,-0.269562721,-0.827784181
S001205,Mary Gay Scanlon,F,Democrat,1959,4,PA-05,-0.463552356,-1.478105187
S001207,Mikie Sherrill,F,Democrat,1972,3,NJ-11,-0.423136383,-1.342616677
S001208,Elissa Slotkin,F,Democrat,1976,3,MI-07,-0.232130557,-0.702298522
S001209,Abigail Spanberger,F,Democrat,1979,3,VA-07,-0.038574651,-0.053431481
S001211,Greg Stanton,M,Democrat,1970,3,AZ-04,-0.221537367,-0.666786432
S001212,Pete Stauber,M,Republican,1966,3,MN-08,0.36860787868499756,1.311586618423462
S001213,Bryan Steil,M,Republican,1981,3,WI-01,0.33358538150787354,1.1941789388656616
S001214,Greg Steube,M,Republican,1978,3,FL-17,0.361886591,1.289054513
S001215,Haley Stevens,F,Democrat,1983,3,MI-11,-0.208067119,-0.621629477
S001216,Kim Schrier,F,Democrat,1968,3,WA-08,-0.130286232,-0.360880733
S001218,Melanie Ann Stansbury,F,Democrat,1979,2,NM-01,-0.341170043,-1.067836881
S001220,Dale Strong,M,Republican,1970,1,AL-05,0.25134140253067017,0.9184684157371521
S001221,Hillary Scholten,F,Democrat,1982,1,MI-03,-0.316903889,-0.986488283
S001222,George Devolder-Santos,M,Republican,1988,1,NY-03,0.1201210618019104,0.47857198119163513
S001223,Emilia Sykes,F,Democrat,1986,1,OH-13,-0.201392069,-0.599252343
S001224,Keith Self,M,Republican,1953,1,TX-03,0.2407214343547821,0.882866621
S001225,Eric Sorensen (politician),M,Democrat,1976,1,IL-17,-0.419197023,-1.329410553
S001226,Andrea Salinas,F,Democrat,1969,1,OR-06,-0.365876555,-1.150661707
T000165,Tom Tiffany,M,Republican,1957,3,WI-07,0.30469831824302673,1.0973395109176636
T000193,Bennie Thompson,M,Democrat,1948,16,MS-02,-0.202691212,-0.603607535
T000460,Mike Thompson (California),M,Democrat,1951,13,CA-04,-0.403611422,-1.277162194
T000463,Michael R. Turner,M,Republican,1960,11,OH-10,0.2138390690088272,0.7927474975585938
T000467,Glenn Thompson (Pennsylvania),M,Republican,1959,8,PA-15,0.13746635615825653,0.5367194414138794
T000468,Dina Titus,F,Democrat,1950,7,NV-01,-0.123041913,-0.336595267
T000469,Paul Tonko,M,Democrat,1949,8,NY-20,-0.297513008,-0.921483278
T000472,Mark Takano,M,Democrat,1960,6,CA-39,-0.227439523,-0.686572492
T000474,Norma Torres,F,Democrat,1965,5,CA-35,-0.314725637,-0.979185998
T000478,Claudia Tenney,F,Republican,1961,3,NY-24,0.2886129915714264,1.0434157848358154
T000480,William Timmons,M,Republican,1984,3,SC-04,0.1918104737997055,0.7188999056816101
T000481,Rashida Tlaib,F,Democrat,1976,3,MI-12,-0.543715715,-1.746840835
T000482,Lori Trahan,F,Democrat,1973,3,MA-03,-0.439950675,-1.398984075
T000483,David Trone,M,Democrat,1955,3,MD-06,-0.203325629,-0.605734289
T000486,Ritchie Torres,M,Democrat,1988,2,NY-15,-0.225630209,-0.680507064
T000487,Jill Tokuda,F,Democrat,1976,1,HI-02,-0.277472526,-0.854300559
T000488,Shri Thanedar,M,Democrat,1955,1,MI-13,-0.41273582,-1.307750344
U000040,Lauren Underwood,F,Democrat,1986,3,IL-14,-0.314768374,-0.979329288
V000081,Nydia Velazquez,F,Democrat,1953,16,NY-07,-0.196829587,-0.583957314
V000129,David G. Valadao,M,Republican,1977,5,CA-22,0.13294203579425812,0.5215523838996887
V000130,Juan Vargas,M,Democrat,1961,6,CA-52,-0.226094589,-0.682063818
V000131,Marc Veasey,M,Democrat,1971,6,TX-33,-0.05955711,-0.123772018
V000133,Jeff Van Drew,M,Republican,1953,3,NJ-02,0.24332872033119202,0.8916071653366089
V000134,Beth Van Duyne,F,Republican,1970,2,TX-24,0.21823853254318237,0.8074960112571716
V000136,Gabriel Vasquez,M,Democrat,1984,1,NM-02,-0.22187902,-0.667931795
W000187,Maxine Waters,F,Democrat,1938,17,CA-43,-0.25344339,-0.77374655
W000795,Joe Wilson,M,Republican,1947,12,SC-02,0.8118469715118408,2.7974789142608643
W000797,Debbie Wasserman Schultz,F,Democrat,1966,10,FL-25,-0.358282208,-1.125202894
W000798,Tim Walberg,M,Republican,1951,8,MI-05,0.24456851184368134,0.8957632780075073
W000804,Robert J. Wittman,M,Republican,1959,9,VA-01,0.26137620210647583,0.952108622
W000809,Steve Womack,M,Republican,1957,7,AR-03,0.18091493844985962,0.6823742985725403
W000812,Ann Wagner,F,Republican,1962,6,MO-02,0.250894159,0.9169691205024719
W000814,Randy Weber,M,Republican,1953,6,TX-14,0.22025273740291595,0.8142483234405518
W000815,Brad Wenstrup,M,Republican,1958,6,OH-02,0.11006882786750793,0.4448733627796173
W000816,Roger Williams,M,Republican,1949,6,TX-25,0.4570981562137604,1.6082369089126587
W000821,Bruce Westerman,M,Republican,1967,5,AR-04,0.36512014269828796,1.2998945713043213
W000822,Bonnie Watson Coleman,F,Democrat,1945,5,NJ-12,-0.394393176,-1.246259451
W000823,Michael Waltz,M,Republican,1974,4,FL-06,0.031386878341436386,0.18110400438308716
W000825,Jennifer Wexton,F,Democrat,1968,3,VA-10,-0.292605072,-0.905030131
W000826,Susan Wild,F,Democrat,1957,4,PA-07,-0.244010165,-0.742123067
W000828,Brandon Williams (New York),M,Republican,1967,1,NY-22,0.14939764142036438,0.5767173171043396
Y000067,Rudy Yakym,M,Republican,1984,2,IN-02,0.29777267575263977,1.0741223096847534
Z000018,Ryan Zinke,M,Republican,1961,3,MT-01,0.20453917980194092,0.7615709900856018
